,wikidata,country,bathwateridentifier,status,eionet
2455,Q106709353,se,SE0632101000002774,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632101000002774
2456,Q106709355,se,SE0632101000002776,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632101000002776
2457,Q106709356,se,SE0632104000002783,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632104000002783
2458,Q106709357,se,SE0632104000002784,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632104000002784
2459,Q106709358,se,SE0632104000002785,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632104000002785
2460,Q106709354,se,SE0632101000002775,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632101000002775
2461,Q106709363,se,SE0632104000002786,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632104000002786
2462,Q106709364,se,SE0632104000002787,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632104000002787
2463,Q106709365,se,SE0632104000002788,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632104000002788
2464,Q106709366,se,SE0632104000002789,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632104000002789
2465,Q106709367,se,SE0632104000002790,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632104000002790
2466,Q106709369,se,SE0632104000002792,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632104000002792
2467,Q106709368,se,SE0632104000002791,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632104000002791
2468,Q106709370,se,SE0812480000002799,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812480000002799
2469,Q106709371,se,SE0812480000002800,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812480000002800
2470,Q106709374,se,SE0812480000002802,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812480000002802
2472,Q106709376,se,SE0812480000002807,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812480000002807
2473,Q106709373,se,SE0812480000002801,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812480000002801
2474,Q106709377,se,SE0812480000002810,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812480000002810
2475,Q106709379,se,SE0812480000002812,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812480000002812
2476,Q106709381,se,SE0812425000002818,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812425000002818
2477,Q106709382,se,SE0812425000002819,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812425000002819
2479,Q106709380,se,SE0812425000002817,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812425000002817
2480,Q106709386,se,SE0812425000002822,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812425000002822
2481,Q106709387,se,SE0812425000002823,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812425000002823
2482,Q106709388,se,SE0812425000002824,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812425000002824
2483,Q106709383,se,SE0812425000002820,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812425000002820
2484,Q106709389,se,SE0622021000002825,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622021000002825
2485,Q106709390,se,SE0622021000002826,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622021000002826
2486,Q106709391,se,SE0622021000002827,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622021000002827
2487,Q106709385,se,SE0812425000002821,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0812425000002821
2488,Q106709392,se,SE0622021000002828,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622021000002828
2489,Q106709395,se,SE0611766000002848,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611766000002848
2490,Q106709394,se,SE0A21419000002833,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21419000002833
2491,Q106709396,se,SE0A11382000002851,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11382000002851
2492,Q106709397,se,SE0A11382000002852,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11382000002852
2493,Q106709393,se,SE0622021000002829,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622021000002829
2494,Q106709399,se,SE0A21494000002854,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21494000002854
2495,Q106709398,se,SE0A11382000002853,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11382000002853
2496,Q106709402,se,SE0251907000002866,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0251907000002866
2497,Q106709403,se,SE0251907000002867,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0251907000002867
2498,Q106709401,se,SE0251907000002865,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0251907000002865
2499,Q106709404,se,SE0251907000002869,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0251907000002869
2500,Q106708215,se,SE0210330000001160,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0210330000001160
2501,Q106708225,se,SE0210380000001184,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0210380000001184
2502,Q106708226,se,SE0A21497000001187,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21497000001187
2503,Q106708228,se,SE0A21497000001191,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21497000001191
2504,Q106708229,se,SE0230513000001196,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0230513000001196
2505,Q106708230,se,SE0230513000001198,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0230513000001198
2506,Q106708235,se,SE0230513000001202,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0230513000001202
2507,Q106708236,se,SE0230513000001203,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0230513000001203
2508,Q106708240,se,SE0230513000001206,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0230513000001206
2509,Q106708242,se,SE0230513000001207,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0230513000001207
2510,Q106708227,se,SE0A21497000001190,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21497000001190
2511,Q106708231,se,SE0230513000001199,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0230513000001199
2512,Q106708232,se,SE0230513000001200,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0230513000001200
2513,Q106708237,se,SE0230513000001204,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0230513000001204
2514,Q106708284,se,SE0230561000001215,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0230561000001215
2515,Q106708285,se,SE0230561000001216,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0230561000001216
2516,Q106708287,se,SE0110182000001219,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110182000001219
2517,Q106708286,se,SE0230561000001217,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0230561000001217
2518,Q106708281,se,SE0230561000001212,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0230561000001212
2519,Q106708288,se,SE0910665000001259,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0910665000001259
2520,Q106708289,se,SE0910665000001262,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0910665000001262
2521,Q106708280,se,SE0230561000001210,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0230561000001210
2522,Q106708282,se,SE0230561000001214,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0230561000001214
2523,Q106708293,se,SE0230560000001270,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0230560000001270
2524,Q106708294,se,SE0230560000001271,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0230560000001271
2525,Q106708295,se,SE0230560000001272,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0230560000001272
2526,Q106708296,se,SE0230560000001273,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0230560000001273
2527,Q106708298,se,SE0230586000001275,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0230586000001275
2528,Q106708290,se,SE0220481000001264,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0220481000001264
2529,Q106708297,se,SE0230560000001274,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0230560000001274
2530,Q106708291,se,SE0910665000001266,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0910665000001266
2531,Q106708292,se,SE0220481000001267,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0220481000001267
2532,Q106708303,se,SE0910665000001282,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0910665000001282
2533,Q106708301,se,SE0230586000001278,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0230586000001278
2534,Q106708302,se,SE0910665000001281,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0910665000001281
2535,Q106708304,se,SE0920760000001293,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920760000001293
2536,Q106708305,se,SE0920760000001294,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920760000001294
2537,Q106708299,se,SE0230586000001276,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0230586000001276
2538,Q106708306,se,SE0920760000001295,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920760000001295
2539,Q106708308,se,SE0920760000001297,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920760000001297
2540,Q106708300,se,SE0230586000001277,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0230586000001277
2541,Q106708309,se,SE0920760000001298,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920760000001298
2542,Q106708310,se,SE0920760000001299,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920760000001299
2545,Q106708315,se,SE0920781000001304,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920781000001304
2546,Q106708316,se,SE0920781000001305,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920781000001305
2547,Q106708317,se,SE0230563000001306,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0230563000001306
2548,Q106708318,se,SE0920781000001307,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920781000001307
2549,Q106708319,se,SE0920781000001308,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920781000001308
2550,Q106708320,se,SE0230563000001312,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0230563000001312
2551,Q106708307,se,SE0920760000001296,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920760000001296
2553,Q106708323,se,SE0920781000001317,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920781000001317
2554,Q106708324,se,SE0920781000001318,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920781000001318
2555,Q106708325,se,SE0920781000001319,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920781000001319
2556,Q106708326,se,SE0920781000001320,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920781000001320
2557,Q106708313,se,SE0920781000001303,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920781000001303
2558,Q106708328,se,SE0920781000001322,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920781000001322
2560,Q106708327,se,SE0920781000001321,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920781000001321
2561,Q106708329,se,SE0920781000001323,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920781000001323
2562,Q106708330,se,SE0920781000001324,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920781000001324
2563,Q106708331,se,SE0920781000001325,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920781000001325
2564,Q106708346,se,SE0920781000001326,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920781000001326
2565,Q106708349,se,SE0920781000001328,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920781000001328
2566,Q106708347,se,SE0920781000001327,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920781000001327
2567,Q106708355,se,SE0A21442000001331,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21442000001331
2568,Q106708356,se,SE0A21442000001332,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21442000001332
2569,Q106708358,se,SE0A21442000001333,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21442000001333
2570,Q106708360,se,SE0A21442000001334,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21442000001334
2571,Q106708362,se,SE0A21442000001335,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21442000001335
2572,Q106708363,se,SE0A21442000001336,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21442000001336
2574,Q106708365,se,SE0441267000001340,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441267000001340
2576,Q106708369,se,SE0110140000001345,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110140000001345
2578,Q106708371,se,SE0110187000001349,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110187000001349
2579,Q106708351,se,SE0A21442000001330,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21442000001330
2580,Q106708373,se,SE0A21439000001356,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21439000001356
2581,Q106708374,se,SE0A21439000001358,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21439000001358
2582,Q106708375,se,SE0A21439000001359,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21439000001359
2583,Q106708376,se,SE0A21439000001360,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21439000001360
2584,Q106708378,se,SE0A21439000001361,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21439000001361
2586,Q106708382,se,SE0210381000001369,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0210381000001369
2587,Q106708383,se,SE0210381000001370,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0210381000001370
2588,Q106708384,se,SE0210381000001371,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0210381000001371
2589,Q106708385,se,SE0210381000001372,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0210381000001372
2590,Q106708386,se,SE0A21446000001376,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21446000001376
2591,Q106708387,se,SE0A21446000001378,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21446000001378
2592,Q106708380,se,SE0210381000001366,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0210381000001366
2593,Q106708390,se,SE0A21446000001379,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21446000001379
2594,Q106708394,se,SE0A21446000001381,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21446000001381
2595,Q106708402,se,SE0920761000001395,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920761000001395
2596,Q106708407,se,SE0920761000001397,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920761000001397
2597,Q106708408,se,SE0920761000001398,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920761000001398
2598,Q106708391,se,SE0A21446000001380,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21446000001380
2599,Q106708410,se,SE0A21460000001403,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21460000001403
2600,Q106708904,se,SE0110188000002164,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110188000002164
2601,Q106708905,se,SE0110188000002165,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110188000002165
2602,Q106708895,se,SE0110188000002155,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110188000002155
2603,Q106708902,se,SE0110188000002163,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110188000002163
2605,Q106708907,se,SE0110188000002167,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110188000002167
2607,Q106708908,se,SE0110188000002170,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110188000002170
2609,Q106708911,se,SE0110188000002173,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110188000002173
2610,Q106708912,se,SE0110188000002174,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110188000002174
2612,Q106708929,se,SE0110188000002176,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110188000002176
2613,Q106708931,se,SE0110188000002180,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110188000002180
2614,Q106708932,se,SE0110188000002181,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110188000002181
2615,Q106708933,se,SE0110188000002182,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110188000002182
2616,Q106708930,se,SE0110188000002177,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110188000002177
2618,Q106708936,se,SE0230583000002192,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0230583000002192
2619,Q106708941,se,SE0722326000002237,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0722326000002237
2620,Q106708943,se,SE0722326000002241,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0722326000002241
2621,Q106708937,se,SE0220480000002212,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0220480000002212
2622,Q106708938,se,SE0220480000002213,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0220480000002213
2623,Q106708945,se,SE0722326000002245,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0722326000002245
2624,Q106708939,se,SE0220480000002216,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0220480000002216
2625,Q106708944,se,SE0722326000002243,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0722326000002243
2626,Q106708940,se,SE0220480000002217,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0220480000002217
2627,Q106708947,se,SE0A21480000002252,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21480000002252
2628,Q106708948,se,SE0241862000002253,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0241862000002253
2629,Q106708949,se,SE0241862000002254,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0241862000002254
2630,Q106708942,se,SE0722326000002240,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0722326000002240
2631,Q106708946,se,SE0A21480000002250,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21480000002250
2632,Q106708950,se,SE0241862000002256,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0241862000002256
2633,Q106708951,se,SE0241862000002259,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0241862000002259
2634,Q106708952,se,SE0241862000002272,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0241862000002272
2635,Q106708953,se,SE0241862000002273,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0241862000002273
2637,Q106708958,se,SE0611763000002285,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611763000002285
2638,Q106708959,se,SE0611781000002287,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611781000002287
2639,Q106708960,se,SE0611781000002288,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611781000002288
2640,Q106708963,se,SE0611781000002292,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611781000002292
2641,Q106708961,se,SE0611781000002289,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611781000002289
2642,Q106708962,se,SE0611781000002290,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611781000002290
2644,Q106708964,se,SE0611781000002293,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611781000002293
2645,Q106708965,se,SE0611781000002295,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611781000002295
2646,Q106708966,se,SE0611781000002296,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611781000002296
2648,Q106708968,se,SE0611781000002298,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611781000002298
